,applystudent2,school1,datetime,applystudent1,school2
383,21,다정고,2020-04-08 13:29:57.855778,20,양지고
384,21,다정고,2020-04-08 13:30:03.179192,20,양지고
385,21,다정고,2020-04-08 13:30:09.066336,20,양지고
386,21,다정고,2020-04-08 13:30:17.565261,20,양지고
387,21,다정고,2020-04-08 13:30:23.008730,20,양지고
388,21,다정고,2020-04-08 13:30:28.421121,20,양지고
389,21,다정고,2020-04-08 13:30:34.309836,20,양지고
390,21,다정고,2020-04-08 13:30:39.610536,20,양지고
391,21,다정고,2020-04-08 13:30:46.865764,20,양지고
392,21,다정고,2020-04-08 13:30:53.710921,20,양지고
393,21,다정고,2020-04-08 13:31:07.905189,20,양지고
394,21,다정고,2020-04-08 13:31:14.624039,20,양지고
395,21,다정고,2020-04-08 13:31:21.986846,20,양지고
396,21,다정고,2020-04-08 13:31:29.176932,20,양지고
397,21,다정고,2020-04-08 13:31:36.028435,20,양지고
398,21,다정고,2020-04-08 13:31:50.449721,20,양지고
399,21,다정고,2020-04-08 13:31:59.868697,20,양지고
400,21,다정고,2020-04-08 13:32:05.434720,20,양지고
401,21,다정고,2020-04-08 13:32:16.174343,20,양지고
402,21,다정고,2020-04-08 13:32:21.638946,20,양지고
403,21,다정고,2020-04-08 13:32:26.937771,20,양지고
404,21,다정고,2020-04-08 13:32:32.231093,20,양지고
405,21,다정고,2020-04-08 13:32:37.905692,20,양지고
406,21,다정고,2020-04-08 13:32:43.222366,20,양지고
407,21,다정고,2020-04-08 13:32:48.507804,20,양지고
408,21,다정고,2020-04-08 13:32:53.768809,20,양지고
409,21,다정고,2020-04-08 13:32:59.615062,20,양지고
410,21,다정고,2020-04-08 13:33:08.308750,20,양지고
411,21,다정고,2020-04-08 13:33:13.592410,20,양지고
412,21,다정고,2020-04-08 13:33:18.874632,20,양지고
413,21,다정고,2020-04-08 13:33:24.166494,20,양지고
414,21,다정고,2020-04-08 13:33:29.903297,20,양지고
415,21,다정고,2020-04-08 13:33:35.200725,20,양지고
416,21,다정고,2020-04-08 13:33:40.487918,20,양지고
417,21,다정고,2020-04-08 13:33:45.751113,20,양지고
418,21,다정고,2020-04-08 13:33:51.025102,20,양지고
419,21,다정고,2020-04-08 13:33:56.308275,20,양지고
420,21,다정고,2020-04-08 13:34:01.596800,20,양지고
421,21,다정고,2020-04-08 13:34:06.872442,20,양지고
422,21,다정고,2020-04-08 13:34:12.158454,20,양지고
423,21,다정고,2020-04-08 13:34:17.441321,20,양지고
424,21,다정고,2020-04-08 13:34:22.756739,20,양지고
425,21,다정고,2020-04-08 13:34:28.026022,20,양지고
426,21,다정고,2020-04-08 13:34:33.300055,20,양지고
427,21,다정고,2020-04-08 13:34:38.575474,20,양지고
428,21,다정고,2020-04-08 13:34:43.860899,20,양지고
429,21,다정고,2020-04-08 13:34:49.123253,20,양지고
430,21,다정고,2020-04-08 13:34:54.425575,20,양지고
431,21,다정고,2020-04-08 13:34:59.699164,20,양지고
432,21,다정고,2020-04-08 13:35:04.977693,20,양지고
433,21,다정고,2020-04-08 13:35:10.273447,20,양지고
434,21,다정고,2020-04-08 13:35:15.572996,20,양지고
435,21,다정고,2020-04-08 13:35:20.853772,20,양지고
436,21,다정고,2020-04-08 13:35:26.129858,20,양지고
437,21,다정고,2020-04-08 13:35:31.406407,20,양지고
438,21,다정고,2020-04-08 13:35:36.672107,20,양지고
439,21,다정고,2020-04-08 13:35:41.940815,20,양지고
440,21,다정고,2020-04-08 13:35:47.220810,20,양지고
441,21,다정고,2020-04-08 13:35:52.526098,20,양지고
442,21,다정고,2020-04-08 13:35:57.807130,20,양지고
443,21,다정고,2020-04-08 13:36:03.088142,20,양지고
444,21,다정고,2020-04-08 13:36:08.364342,20,양지고
445,21,다정고,2020-04-08 13:36:13.654468,20,양지고
446,21,다정고,2020-04-08 13:36:18.937551,20,양지고
447,21,다정고,2020-04-08 13:36:24.209910,20,양지고
448,21,다정고,2020-04-08 13:36:29.478976,20,양지고
449,21,다정고,2020-04-08 13:36:34.740727,20,양지고
450,21,다정고,2020-04-08 13:36:40.009613,20,양지고
451,21,다정고,2020-04-08 13:36:45.279453,20,양지고
452,21,다정고,2020-04-08 13:36:50.549889,20,양지고
453,21,다정고,2020-04-08 13:36:55.848644,20,양지고
454,21,다정고,2020-04-08 13:37:01.126010,20,양지고
455,21,다정고,2020-04-08 13:37:06.397772,20,양지고
456,21,다정고,2020-04-08 13:37:11.665582,20,양지고
457,21,다정고,2020-04-08 13:37:16.942127,20,양지고
458,21,다정고,2020-04-08 13:37:22.220656,20,양지고
459,21,다정고,2020-04-08 13:37:27.505265,20,양지고
460,21,다정고,2020-04-08 13:37:32.808094,20,양지고
461,21,다정고,2020-04-08 13:37:38.079340,20,양지고
