,applystudent2,school2,applystudent1,school1,datetime
1830,21,양지고,20,다정고,2020-04-08 10:20:32.607782
1831,21,양지고,20,다정고,2020-04-08 10:20:38.011481
1832,21,양지고,20,다정고,2020-04-08 10:20:43.478334
1833,21,양지고,20,다정고,2020-04-08 10:20:48.891676
1834,21,양지고,20,다정고,2020-04-08 10:20:54.740299
1835,21,양지고,20,다정고,2020-04-08 10:21:00.823917
1836,21,양지고,20,다정고,2020-04-08 10:21:06.239547
1837,21,양지고,20,다정고,2020-04-08 10:21:11.982555
1838,21,양지고,20,다정고,2020-04-08 10:21:17.479150
1839,21,양지고,20,다정고,2020-04-08 10:21:22.922489
1840,21,양지고,20,다정고,2020-04-08 10:21:28.311386
1841,21,양지고,20,다정고,2020-04-08 10:21:33.782678
1842,21,양지고,20,다정고,2020-04-08 10:21:39.248172
1843,21,양지고,20,다정고,2020-04-08 10:21:44.629269
1844,21,양지고,20,다정고,2020-04-08 10:21:50.067219
1845,21,양지고,20,다정고,2020-04-08 10:21:57.350294
1846,21,양지고,20,다정고,2020-04-08 10:22:02.716968
1847,21,양지고,20,다정고,2020-04-08 10:22:08.094229
1848,21,양지고,20,다정고,2020-04-08 10:22:13.576815
1849,21,양지고,20,다정고,2020-04-08 10:22:19.036419
1850,21,양지고,20,다정고,2020-04-08 10:22:24.529341
1851,21,양지고,20,다정고,2020-04-08 10:22:30.047963
1852,21,양지고,20,다정고,2020-04-08 10:22:35.456264
1853,21,양지고,20,다정고,2020-04-08 10:22:40.907371
1854,21,양지고,20,다정고,2020-04-08 10:22:46.303420
1855,21,양지고,20,다정고,2020-04-08 10:22:51.732843
1856,21,양지고,20,다정고,2020-04-08 10:22:57.177190
1857,21,양지고,20,다정고,2020-04-08 10:23:02.576854
1858,21,양지고,20,다정고,2020-04-08 10:23:08.167334
1859,21,양지고,20,다정고,2020-04-08 10:23:13.550149
1860,21,양지고,20,다정고,2020-04-08 10:23:18.947576
1861,21,양지고,20,다정고,2020-04-08 10:23:24.307765
1862,21,양지고,20,다정고,2020-04-08 10:23:29.854581
1863,21,양지고,20,다정고,2020-04-08 10:23:35.324839
1864,21,양지고,20,다정고,2020-04-08 10:23:40.711949
1865,21,양지고,20,다정고,2020-04-08 10:23:46.183885
1866,21,양지고,20,다정고,2020-04-08 10:23:51.630847
1867,21,양지고,20,다정고,2020-04-08 10:23:57.000389
1868,21,양지고,20,다정고,2020-04-08 10:24:02.462014
1869,21,양지고,20,다정고,2020-04-08 10:24:07.876463
1870,21,양지고,20,다정고,2020-04-08 10:24:13.300286
1871,21,양지고,20,다정고,2020-04-08 10:24:18.689450
1872,21,양지고,20,다정고,2020-04-08 10:24:24.194211
1873,21,양지고,20,다정고,2020-04-08 10:24:29.593863
1874,21,양지고,20,다정고,2020-04-08 10:24:34.974365
1875,21,양지고,20,다정고,2020-04-08 10:24:40.344521
1876,21,양지고,20,다정고,2020-04-08 10:24:45.746576
1877,21,양지고,20,다정고,2020-04-08 10:24:51.148848
1878,21,양지고,20,다정고,2020-04-08 10:24:56.549785
1879,21,양지고,20,다정고,2020-04-08 10:25:02.017837
1880,21,양지고,20,다정고,2020-04-08 10:25:07.539447
1881,21,양지고,20,다정고,2020-04-08 10:25:12.898717
1882,21,양지고,20,다정고,2020-04-08 10:25:18.339177
1883,21,양지고,20,다정고,2020-04-08 10:25:23.753541
1884,21,양지고,20,다정고,2020-04-08 10:25:29.293508
1885,21,양지고,20,다정고,2020-04-08 10:25:34.734717
1886,21,양지고,20,다정고,2020-04-08 10:25:40.219585
1887,21,양지고,20,다정고,2020-04-08 10:25:45.608515
1888,21,양지고,20,다정고,2020-04-08 10:25:53.220578
1889,21,양지고,20,다정고,2020-04-08 10:25:58.603148
1890,21,양지고,20,다정고,2020-04-08 10:26:04.078611
1891,21,양지고,20,다정고,2020-04-08 10:26:09.437218
1892,21,양지고,20,다정고,2020-04-08 10:26:14.789994
1893,21,양지고,20,다정고,2020-04-08 10:26:20.178172
1894,21,양지고,20,다정고,2020-04-08 10:26:25.527483
1895,21,양지고,20,다정고,2020-04-08 10:26:30.914084
1896,21,양지고,20,다정고,2020-04-08 10:26:36.264658
1897,21,양지고,20,다정고,2020-04-08 10:26:41.656197
1898,21,양지고,20,다정고,2020-04-08 10:26:47.096554
1899,21,양지고,20,다정고,2020-04-08 10:26:52.546401
1900,21,양지고,20,다정고,2020-04-08 10:26:58.010841
1901,21,양지고,20,다정고,2020-04-08 10:27:03.416290
1902,21,양지고,20,다정고,2020-04-08 10:27:08.796968
1903,21,양지고,20,다정고,2020-04-08 10:27:14.244803
1904,21,양지고,20,다정고,2020-04-08 10:27:19.827428
1905,21,양지고,20,다정고,2020-04-08 10:27:25.215389
1906,21,양지고,20,다정고,2020-04-08 10:27:30.631012
1907,21,양지고,20,다정고,2020-04-08 10:27:36.067347
1908,21,양지고,20,다정고,2020-04-08 10:27:41.447005
1909,21,양지고,20,다정고,2020-04-08 10:27:46.846334
1910,21,양지고,20,다정고,2020-04-08 10:27:52.375816
1911,21,양지고,20,다정고,2020-04-08 10:27:57.762928
1912,21,양지고,20,다정고,2020-04-08 10:28:03.200874
1913,21,양지고,20,다정고,2020-04-08 10:28:08.752832
1914,21,양지고,20,다정고,2020-04-08 10:28:14.184946
1915,21,양지고,20,다정고,2020-04-08 10:28:19.549190
1916,21,양지고,20,다정고,2020-04-08 10:28:24.951471
1917,21,양지고,20,다정고,2020-04-08 10:28:30.450880
1918,21,양지고,20,다정고,2020-04-08 10:28:35.955781
1919,21,양지고,20,다정고,2020-04-08 10:28:41.346198
1920,21,양지고,20,다정고,2020-04-08 10:28:46.756298
1921,21,양지고,20,다정고,2020-04-08 10:28:52.172707
1922,21,양지고,20,다정고,2020-04-08 10:28:57.689175
1923,21,양지고,20,다정고,2020-04-08 10:29:03.072144
1924,21,양지고,20,다정고,2020-04-08 10:29:08.523734
1925,21,양지고,20,다정고,2020-04-08 10:29:13.945690
1926,21,양지고,20,다정고,2020-04-08 10:29:19.384993
1927,21,양지고,20,다정고,2020-04-08 10:29:24.840708
1928,21,양지고,20,다정고,2020-04-08 10:29:30.272657
1929,21,양지고,20,다정고,2020-04-08 10:29:35.624917
1930,21,양지고,20,다정고,2020-04-08 10:29:41.029794
1931,21,양지고,20,다정고,2020-04-08 10:29:46.497205
1932,21,양지고,20,다정고,2020-04-08 10:29:51.912721
1933,21,양지고,20,다정고,2020-04-08 10:29:57.322860
1934,21,양지고,20,다정고,2020-04-08 10:30:02.837857
1935,21,양지고,20,다정고,2020-04-08 10:30:08.280262
1936,21,양지고,20,다정고,2020-04-08 10:30:13.710856
1937,21,양지고,20,다정고,2020-04-08 10:30:19.080659
1938,21,양지고,20,다정고,2020-04-08 10:30:24.515093
1939,21,양지고,20,다정고,2020-04-08 10:30:29.936794
1940,21,양지고,20,다정고,2020-04-08 10:30:35.417240
1941,21,양지고,20,다정고,2020-04-08 10:30:40.885750
1942,21,양지고,20,다정고,2020-04-08 10:30:46.399113
1943,21,양지고,20,다정고,2020-04-08 10:30:51.767524
1944,21,양지고,20,다정고,2020-04-08 10:30:57.169719
1945,21,양지고,20,다정고,2020-04-08 10:31:02.601345
1946,21,양지고,20,다정고,2020-04-08 10:31:08.018097
1947,21,양지고,20,다정고,2020-04-08 10:31:13.404709
1948,21,양지고,20,다정고,2020-04-08 10:31:18.875731
1949,21,양지고,20,다정고,2020-04-08 10:31:24.256892
1950,21,양지고,20,다정고,2020-04-08 10:31:29.675498
1951,21,양지고,20,다정고,2020-04-08 10:31:35.170839
1952,21,양지고,20,다정고,2020-04-08 10:31:40.575849
1953,21,양지고,20,다정고,2020-04-08 10:31:45.937105
1954,21,양지고,20,다정고,2020-04-08 10:31:51.330033
1955,21,양지고,20,다정고,2020-04-08 10:31:56.820312
1956,21,양지고,20,다정고,2020-04-08 10:32:02.245732
1957,21,양지고,20,다정고,2020-04-08 10:32:07.664689
1958,21,양지고,20,다정고,2020-04-08 10:32:13.157734
1959,21,양지고,20,다정고,2020-04-08 10:32:18.972757
1960,21,양지고,20,다정고,2020-04-08 10:32:25.033508
1961,21,양지고,20,다정고,2020-04-08 10:32:34.377358
1962,21,양지고,20,다정고,2020-04-08 10:32:41.086015
1963,21,양지고,20,다정고,2020-04-08 10:32:46.963381
1964,21,양지고,20,다정고,2020-04-08 10:32:52.413608
1965,21,양지고,20,다정고,2020-04-08 10:32:57.834826
1966,21,양지고,20,다정고,2020-04-08 10:33:04.812952
1967,21,양지고,20,다정고,2020-04-08 10:33:10.163241
1968,21,양지고,20,다정고,2020-04-08 10:33:15.525447
1969,21,양지고,20,다정고,2020-04-08 10:33:21.000408
1970,21,양지고,20,다정고,2020-04-08 10:33:27.004385
1971,21,양지고,20,다정고,2020-04-08 10:33:32.445390
1972,21,양지고,20,다정고,2020-04-08 10:33:37.872075
1973,21,양지고,20,다정고,2020-04-08 10:33:43.351969
1974,21,양지고,20,다정고,2020-04-08 10:33:50.004374
1975,21,양지고,20,다정고,2020-04-08 10:33:55.404636
1976,21,양지고,20,다정고,2020-04-08 10:34:00.886563
1977,21,양지고,20,다정고,2020-04-08 10:34:06.301522
1978,21,양지고,20,다정고,2020-04-08 10:34:12.038195
1979,21,양지고,20,다정고,2020-04-08 10:34:17.488910
1980,21,양지고,20,다정고,2020-04-08 10:34:22.945813
1981,21,양지고,20,다정고,2020-04-08 10:34:29.291838
1982,21,양지고,20,다정고,2020-04-08 10:34:34.725603
1983,21,양지고,20,다정고,2020-04-08 10:34:40.123194
1984,21,양지고,20,다정고,2020-04-08 10:34:45.569890
1985,21,양지고,20,다정고,2020-04-08 10:34:50.989773
1986,21,양지고,20,다정고,2020-04-08 10:34:56.607505
1987,21,양지고,20,다정고,2020-04-08 10:35:03.045332
1988,21,양지고,20,다정고,2020-04-08 10:35:09.048795
1989,21,양지고,20,다정고,2020-04-08 10:35:14.445313
1990,21,양지고,20,다정고,2020-04-08 10:35:19.847418
1991,21,양지고,20,다정고,2020-04-08 10:35:25.324218
1992,21,양지고,20,다정고,2020-04-08 10:35:30.761247
1993,21,양지고,20,다정고,2020-04-08 10:35:36.165547
1994,21,양지고,20,다정고,2020-04-08 10:35:43.029867
1995,21,양지고,20,다정고,2020-04-08 10:35:48.398043
1996,21,양지고,20,다정고,2020-04-08 10:35:53.817637
1997,21,양지고,20,다정고,2020-04-08 10:35:59.283971
1998,21,양지고,20,다정고,2020-04-08 10:36:04.698650
1999,21,양지고,20,다정고,2020-04-08 10:36:10.086913
